Time, Aggregate
2014-04-11 18:20:00,272.278350515
2014-04-11 18:30:00,300.08
2014-04-11 18:40:00,615.111111111
2014-04-11 18:50:00,718.82
2014-04-11 19:00:00,1458.0
2014-04-11 19:10:00,570.89
2014-04-11 19:20:00,617.72
2014-04-11 19:30:00,673.909090909
2014-04-11 19:40:00,721.13
2014-04-11 19:50:00,582.68
2014-04-11 20:00:00,416.363636364
2014-04-11 20:10:00,499.89
2014-04-11 20:20:00,1009.43
2014-04-11 20:30:00,553.64
2014-04-11 20:40:00,441.83
2014-04-11 20:50:00,481.12
2014-04-11 21:00:00,529.92
2014-04-11 21:10:00,512.747474747
2014-04-11 21:20:00,388.08
2014-04-11 21:30:00,383.54
2014-04-11 21:40:00,419.064516129
2014-04-11 21:50:00,459.09
2014-04-11 22:00:00,350.536082474
2014-04-11 22:10:00,282.989473684
2014-04-11 22:20:00,266.354166667
2014-04-11 22:30:00,291.602040816
2014-04-11 22:40:00,339.9
2014-04-11 22:50:00,280.64
2014-04-11 23:00:00,259.53
2014-04-11 23:10:00,266.717171717
2014-04-11 23:20:00,295.66
2014-04-11 23:30:00,287.612244898
2014-04-11 23:40:00,334.1
2014-04-11 23:50:00,284.99
2014-04-12 00:00:00,212.95
2014-04-12 00:10:00,195.47
2014-04-12 00:20:00,235.58
2014-04-12 00:30:00,232.98
2014-04-12 00:40:00,194.44
2014-04-12 00:50:00,168.63
2014-04-12 01:00:00,235.82
2014-04-12 01:10:00,263.421052632
2014-04-12 01:20:00,214.45
2014-04-12 01:30:00,165.64
2014-04-12 01:40:00,278.15
2014-04-12 01:50:00,369.32
2014-04-12 02:00:00,346.28
2014-04-12 02:10:00,182.78
2014-04-12 02:20:00,193.57
2014-04-12 02:30:00,236.42
2014-04-12 02:40:00,313.84
2014-04-12 02:50:00,497.32
2014-04-12 03:00:00,493.55
2014-04-12 03:10:00,506.96
2014-04-12 03:20:00,537.9
2014-04-12 03:30:00,514.99
2014-04-12 03:40:00,532.2
2014-04-12 03:50:00,504.49
2014-04-12 04:00:00,572.49
2014-04-12 04:10:00,614.29
2014-04-12 04:20:00,668.87
2014-04-12 04:30:00,523.89
2014-04-12 04:40:00,464.72
2014-04-12 04:50:00,465.68
2014-04-12 05:00:00,1156.21
2014-04-12 05:10:00,719.65
2014-04-12 05:20:00,597.03
2014-04-12 05:30:00,619.6
2014-04-12 05:40:00,678.17
2014-04-12 05:50:00,804.5
2014-04-12 06:00:00,1256.72
2014-04-12 06:10:00,609.75
2014-04-12 06:20:00,604.12371134
2014-04-12 06:30:00,831.274509804
2014-04-12 06:40:00,854.07
2014-04-12 06:50:00,3216.22
2014-04-12 07:00:00,1176.29591837
2014-04-12 07:10:00,617.8
2014-04-12 07:20:00,653.62
2014-04-12 07:30:00,630.17
2014-04-12 07:40:00,519.19
2014-04-12 07:50:00,201.95
2014-04-12 08:00:00,214.61
2014-04-12 08:10:00,249.86
2014-04-12 08:20:00,272.68
2014-04-12 08:30:00,284.34
2014-04-12 08:40:00,251.72
2014-04-12 08:50:00,325.92
2014-04-12 09:00:00,422.97
2014-04-12 09:10:00,286.2
2014-04-12 09:20:00,235.56
2014-04-12 09:30:00,171.15
2014-04-12 09:40:00,265.98
2014-04-12 09:50:00,292.66
2014-04-12 10:00:00,233.23
2014-04-12 10:10:00,213.94
2014-04-12 10:20:00,242.36
2014-04-12 10:30:00,412.99
2014-04-12 10:40:00,514.95
2014-04-12 10:50:00,1496.43
2014-04-12 11:00:00,1172.63
2014-04-12 11:10:00,1267.49
2014-04-12 11:20:00,1218.91919192
2014-04-12 11:30:00,1011.5
2014-04-12 11:40:00,1412.03
2014-04-12 11:50:00,1839.85
2014-04-12 12:00:00,1619.47
2014-04-12 12:10:00,2529.3
2014-04-12 12:20:00,761.32
2014-04-12 12:30:00,1040.57
2014-04-12 12:40:00,945.72
2014-04-12 12:50:00,899.81
2014-04-12 13:00:00,2343.7
2014-04-12 13:10:00,1140.51
2014-04-12 13:20:00,625.85
2014-04-12 13:30:00,721.84
2014-04-12 13:40:00,2133.75
2014-04-12 13:50:00,2725.52
2014-04-12 14:00:00,1614.1
2014-04-12 14:10:00,1359.12
2014-04-12 14:20:00,1536.95
2014-04-12 14:30:00,1447.79
2014-04-12 14:40:00,1418.97
2014-04-12 14:50:00,846.27
2014-04-12 15:00:00,1151.38
2014-04-12 15:10:00,1970.6
2014-04-12 15:20:00,1298.12121212
2014-04-12 15:30:00,2019.18
2014-04-12 15:40:00,2044.06
2014-04-12 15:50:00,1642.75
2014-04-12 16:00:00,1220.97959184
2014-04-12 16:10:00,1220.34693878
2014-04-12 16:20:00,1373.01
2014-04-12 16:30:00,1660.26
2014-04-12 16:40:00,1514.14
2014-04-12 16:50:00,1410.02
2014-04-12 17:00:00,1034.56
2014-04-12 17:10:00,1079.7
2014-04-12 17:20:00,691.39
2014-04-12 17:30:00,587.75
2014-04-12 17:40:00,474.1
2014-04-12 17:50:00,471.86
2014-04-12 18:00:00,486.27
2014-04-12 18:10:00,502.21
2014-04-12 18:20:00,691.121212121
2014-04-12 18:30:00,750.12
2014-04-12 18:40:00,1917.79
2014-04-12 18:50:00,2291.46
2014-04-12 19:00:00,1197.36
2014-04-12 19:10:00,785.28
2014-04-12 19:20:00,700.64
2014-04-12 19:30:00,668.28
2014-04-12 19:40:00,731.98
2014-04-12 19:50:00,753.27
2014-04-12 20:00:00,738.86
2014-04-12 20:10:00,791.83
2014-04-12 20:20:00,611.91
2014-04-12 20:30:00,714.68
2014-04-12 20:40:00,654.12
2014-04-12 20:50:00,556.09
2014-04-12 21:00:00,454.6
2014-04-12 21:10:00,412.58
2014-04-12 21:20:00,420.51
2014-04-12 21:30:00,355.35
2014-04-12 21:40:00,360.82
2014-04-12 21:50:00,329.74
2014-04-12 22:00:00,327.68
2014-04-12 22:10:00,306.46
2014-04-12 22:20:00,357.82
2014-04-12 22:30:00,403.14
2014-04-12 22:40:00,295.22
2014-04-12 22:50:00,224.1
2014-04-12 23:00:00,217.1
2014-04-12 23:10:00,270.747368421
2014-04-12 23:20:00,258.58
2014-04-12 23:30:00,179.9
2014-04-12 23:40:00,199.83
2014-04-12 23:50:00,301.4
2014-04-13 00:00:00,369.66
2014-04-13 00:10:00,335.65
2014-04-13 00:20:00,180.626262626
2014-04-13 00:30:00,194.03
2014-04-13 00:40:00,211.44
2014-04-13 00:50:00,242.82
2014-04-13 01:00:00,202.21
2014-04-13 01:10:00,197.56
2014-04-13 01:20:00,202.16
2014-04-13 01:30:00,182.85
2014-04-13 01:40:00,205.85
2014-04-13 01:50:00,251.97
2014-04-13 02:00:00,204.75
2014-04-13 02:10:00,182.26
2014-04-13 02:20:00,171.67
2014-04-13 02:30:00,264.8
2014-04-13 02:40:00,248.6
2014-04-13 02:50:00,172.85
2014-04-13 03:00:00,207.14
2014-04-13 03:10:00,521.19
2014-04-13 03:20:00,647.13
2014-04-13 03:30:00,613.27
2014-04-13 03:40:00,555.94
2014-04-13 03:50:00,599.93
2014-04-13 04:00:00,521.42
2014-04-13 04:10:00,514.71
2014-04-13 04:20:00,522.35
2014-04-13 04:30:00,510.4
2014-04-13 04:40:00,489.33
2014-04-13 04:50:00,464.99
2014-04-13 05:00:00,561.44
2014-04-13 05:10:00,605.38
2014-04-13 05:20:00,574.39
2014-04-13 05:30:00,528.57
2014-04-13 05:40:00,559.92
2014-04-13 05:50:00,652.252525253
2014-04-13 06:00:00,421.3
2014-04-13 06:10:00,1445.87
2014-04-13 06:20:00,680.8
2014-04-13 06:30:00,954.46
2014-04-13 06:40:00,735.88
2014-04-13 06:50:00,873.8
2014-04-13 07:00:00,980.163265306
2014-04-13 07:10:00,1108.94
2014-04-13 07:20:00,1880.39
2014-04-13 07:30:00,2254.72727273
2014-04-13 07:40:00,1821.32
2014-04-13 07:50:00,588.3
2014-04-13 08:00:00,237.6
2014-04-13 08:10:00,836.27
2014-04-13 08:20:00,638.14
2014-04-13 08:30:00,2133.16
2014-04-13 08:40:00,883.2
2014-04-13 08:50:00,372.69
2014-04-13 09:00:00,424.22
2014-04-13 09:10:00,1423.35353535
2014-04-13 09:20:00,2015.26
2014-04-13 09:30:00,448.68
2014-04-13 09:40:00,662.57
2014-04-13 09:50:00,662.05
2014-04-13 10:00:00,827.91
2014-04-13 10:10:00,318.27
2014-04-13 10:20:00,293.2
2014-04-13 10:30:00,208.89
2014-04-13 10:40:00,283.76
2014-04-13 10:50:00,309.18
2014-04-13 11:00:00,289.66
2014-04-13 11:10:00,240.29
2014-04-13 11:20:00,259.14
2014-04-13 11:30:00,258.44
2014-04-13 11:40:00,196.65
2014-04-13 11:50:00,168.92
2014-04-13 12:00:00,187.52
2014-04-13 12:10:00,256.469387755
2014-04-13 12:20:00,239.454545455
2014-04-13 12:30:00,179.09
2014-04-13 12:40:00,190.9
2014-04-13 12:50:00,195.4
2014-04-13 13:00:00,231.393939394
2014-04-13 13:10:00,205.38
2014-04-13 13:20:00,206.44
2014-04-13 13:30:00,240.27
2014-04-13 13:40:00,256.28
2014-04-13 13:50:00,299.25
2014-04-13 14:00:00,387.91
2014-04-13 14:10:00,461.59
2014-04-13 14:20:00,397.92
2014-04-13 14:30:00,366.02
2014-04-13 14:40:00,429.43
2014-04-13 14:50:00,347.8
2014-04-13 15:00:00,261.93
2014-04-13 15:10:00,222.67
2014-04-13 15:20:00,280.88
2014-04-13 15:30:00,334.41
2014-04-13 15:40:00,301.11
2014-04-13 15:50:00,246.306122449
2014-04-13 16:00:00,264.785714286
2014-04-13 16:10:00,262.202020202
2014-04-13 16:20:00,282.95959596
2014-04-13 16:30:00,293.21
2014-04-13 16:40:00,637.070707071
2014-04-13 16:50:00,1362.93
2014-04-13 17:00:00,402.74
2014-04-13 17:10:00,378.82
2014-04-13 17:20:00,593.83
2014-04-13 17:30:00,538.949494949
2014-04-13 17:40:00,382.95
2014-04-13 17:50:00,407.76
2014-04-13 18:00:00,316.08
2014-04-13 18:10:00,361.72
2014-04-13 18:20:00,399.95
2014-04-13 18:30:00,1060.26
2014-04-13 18:40:00,964.54
2014-04-13 18:50:00,2724.69
2014-04-13 19:00:00,1721.95
2014-04-13 19:10:00,761.67
2014-04-13 19:20:00,678.28
2014-04-13 19:30:00,740.12
2014-04-13 19:40:00,1156.9
2014-04-13 19:50:00,601.96
2014-04-13 20:00:00,686.0
2014-04-13 20:10:00,832.47
2014-04-13 20:20:00,705.64
2014-04-13 20:30:00,534.07
2014-04-13 20:40:00,544.36
2014-04-13 20:50:00,495.93
2014-04-13 21:00:00,301.8
2014-04-13 21:10:00,257.79
2014-04-13 21:20:00,263.16
2014-04-13 21:30:00,356.94
2014-04-13 21:40:00,333.21
2014-04-13 21:50:00,245.41
2014-04-13 22:00:00,180.45
2014-04-13 22:10:00,235.29
2014-04-13 22:20:00,276.17
2014-04-13 22:30:00,239.54
2014-04-13 22:40:00,167.55
2014-04-13 22:50:00,260.7
2014-04-13 23:00:00,311.63
2014-04-13 23:10:00,341.27
2014-04-13 23:20:00,289.13
2014-04-13 23:30:00,193.17
2014-04-13 23:40:00,195.3
2014-04-13 23:50:00,192.17
2014-04-14 00:00:00,200.51
2014-04-14 00:10:00,233.74
2014-04-14 00:20:00,198.72
2014-04-14 00:30:00,182.08
2014-04-14 00:40:00,176.16
2014-04-14 00:50:00,256.71
2014-04-14 01:00:00,244.45
2014-04-14 01:10:00,179.28
2014-04-14 01:20:00,167.49
2014-04-14 01:30:00,233.83
2014-04-14 01:40:00,377.35
2014-04-14 01:50:00,307.74
2014-04-14 02:00:00,238.77
2014-04-14 02:10:00,212.66
2014-04-14 02:20:00,410.56
2014-04-14 02:30:00,524.74
2014-04-14 02:40:00,515.36
2014-04-14 02:50:00,503.08
2014-04-14 03:00:00,500.57
2014-04-14 03:10:00,461.62
2014-04-14 03:20:00,543.01
2014-04-14 03:30:00,561.01
2014-04-14 03:40:00,488.1
2014-04-14 03:50:00,439.86
2014-04-14 04:00:00,499.08
2014-04-14 04:10:00,581.23
2014-04-14 04:20:00,543.31
2014-04-14 04:30:00,552.845360825
2014-04-14 04:40:00,576.958333333
2014-04-14 04:50:00,627.93
2014-04-14 05:00:00,418.39
2014-04-14 05:10:00,490.64
2014-04-14 05:20:00,477.595238095
2014-04-14 05:30:00,1071.5
2014-04-14 05:40:00,444.329545455
2014-04-14 05:50:00,604.568181818
2014-04-14 06:00:00,609.655555556
2014-04-14 06:10:00,1232.84070796
2014-04-14 06:20:00,473.75
2014-04-14 06:30:00,524.07
2014-04-14 06:40:00,352.95
2014-04-14 06:50:00,382.68
2014-04-14 07:00:00,341.12244898
2014-04-14 07:10:00,660.92
2014-04-14 07:20:00,858.27
2014-04-14 07:30:00,503.31
2014-04-14 07:40:00,266.25
2014-04-14 07:50:00,224.662790698
2014-04-14 08:00:00,292.535353535
2014-04-14 08:10:00,340.77
2014-04-14 08:20:00,315.94
2014-04-14 08:30:00,458.326530612
2014-04-14 08:40:00,1351.18367347
2014-04-14 08:50:00,272.244897959
2014-04-14 09:00:00,280.222222222
2014-04-14 09:10:00,211.414141414
2014-04-14 09:20:00,217.958762887
2014-04-14 09:30:00,229.306122449
2014-04-14 09:40:00,398.104166667
2014-04-14 09:50:00,348.453608247
2014-04-14 10:00:00,310.646464646
2014-04-14 10:10:00,259.262626263
2014-04-14 10:20:00,231.729166667
2014-04-14 10:30:00,242.94
2014-04-14 10:40:00,251.898989899
2014-04-14 10:50:00,244.98
2014-04-14 11:00:00,228.210526316
2014-04-14 11:10:00,203.404255319
2014-04-14 11:20:00,244.083333333
2014-04-14 11:30:00,295.151515152
2014-04-14 11:40:00,250.90625
2014-04-14 11:50:00,206.154639175
2014-04-14 12:00:00,228.836734694
2014-04-14 12:10:00,475.835051546
2014-04-14 12:20:00,914.736842105
2014-04-14 12:30:00,528.526315789
2014-04-14 12:40:00,458.96969697
2014-04-14 12:50:00,400.34
2014-04-14 13:00:00,454.693877551
2014-04-14 13:10:00,359.939393939
2014-04-14 13:20:00,275.282608696
2014-04-14 13:30:00,294.464646465
2014-04-14 13:40:00,298.969072165
2014-04-14 13:50:00,346.948453608
2014-04-14 14:00:00,317.0
2014-04-14 14:10:00,359.510416667
2014-04-14 14:20:00,442.364583333
2014-04-14 14:30:00,419.072916667
2014-04-14 14:40:00,405.428571429
2014-04-14 14:50:00,354.773195876
2014-04-14 15:00:00,318.408163265
2014-04-14 15:10:00,276.073684211
2014-04-14 15:20:00,240.494845361
2014-04-14 15:30:00,352.635416667
2014-04-14 15:40:00,377.113402062
2014-04-14 15:50:00,303.724489796
2014-04-14 16:00:00,259.12371134
2014-04-14 16:10:00,357.303921569
2014-04-14 16:20:00,1993.60606061
2014-04-14 16:30:00,1619.11111111
2014-04-14 16:40:00,1712.03061224
2014-04-14 16:50:00,2309.84536082
2014-04-14 17:00:00,3101.66666667
2014-04-14 17:10:00,1084.16326531
2014-04-14 17:20:00,805.785714286
2014-04-14 17:30:00,818.71
2014-04-14 17:40:00,2035.7979798
2014-04-14 17:50:00,2008.08247423
2014-04-14 18:00:00,798.765306122
2014-04-14 18:10:00,1000.5
2014-04-14 18:20:00,998.02020202
2014-04-14 18:30:00,3007.58163265
2014-04-14 18:40:00,2563.8
2014-04-14 18:50:00,1094.79
2014-04-14 19:00:00,1622.62
2014-04-14 19:10:00,1132.43
2014-04-14 19:20:00,1003.82474227
2014-04-14 19:30:00,948.49
2014-04-14 19:40:00,766.84
2014-04-14 19:50:00,732.31
2014-04-14 20:00:00,820.94
2014-04-14 20:10:00,711.42
2014-04-14 20:20:00,652.9
2014-04-14 20:30:00,700.89
2014-04-14 20:40:00,640.55
2014-04-14 20:50:00,497.52
2014-04-14 21:00:00,503.22
2014-04-14 21:10:00,391.855670103
2014-04-14 21:20:00,212.505376344
2014-04-14 21:30:00,261.274725275
2014-04-14 21:40:00,276.962025316
2014-04-14 21:50:00,220.827586207
2014-04-14 22:00:00,182.107526882
2014-04-14 22:10:00,223.269662921
2014-04-14 22:20:00,395.181818182
2014-04-14 22:30:00,375.409090909
2014-04-14 22:40:00,209.050505051
2014-04-14 22:50:00,181.95049505
2014-04-14 23:00:00,220.13
2014-04-14 23:10:00,271.222222222
2014-04-14 23:20:00,208.948979592
2014-04-14 23:30:00,180.92
2014-04-14 23:40:00,199.92
2014-04-14 23:50:00,210.07
2014-04-15 00:00:00,209.97
2014-04-15 00:10:00,259.61
2014-04-15 00:20:00,295.38
2014-04-15 00:30:00,273.36
2014-04-15 00:40:00,196.52
2014-04-15 00:50:00,250.75
2014-04-15 01:00:00,245.79
2014-04-15 01:10:00,188.66
2014-04-15 01:20:00,171.25
2014-04-15 01:30:00,220.12
2014-04-15 01:40:00,264.292929293
2014-04-15 01:50:00,217.366336634
2014-04-15 02:00:00,165.51
2014-04-15 02:10:00,209.404040404
2014-04-15 02:20:00,405.841584158
2014-04-15 02:30:00,648.464646465
2014-04-15 02:40:00,503.99
2014-04-15 02:50:00,503.02
2014-04-15 03:00:00,507.772277228
2014-04-15 03:10:00,505.494949495
2014-04-15 03:20:00,523.96039604
2014-04-15 03:30:00,520.65
2014-04-15 03:40:00,506.1
2014-04-15 03:50:00,443.91
2014-04-15 04:00:00,538.65
2014-04-15 04:10:00,569.595959596
2014-04-15 04:20:00,507.534653465
2014-04-15 04:30:00,550.98
2014-04-15 04:40:00,605.44
2014-04-15 04:50:00,676.85
2014-04-15 05:00:00,506.93
2014-04-15 05:10:00,448.71
2014-04-15 05:20:00,472.77
2014-04-15 05:30:00,670.29
2014-04-15 05:40:00,544.151515152
2014-04-15 05:50:00,512.58
2014-04-15 06:00:00,473.732673267
2014-04-15 06:10:00,1545.78
2014-04-15 06:20:00,532.85
2014-04-15 06:30:00,554.88
2014-04-15 06:40:00,307.05
2014-04-15 06:50:00,346.61
2014-04-15 07:00:00,386.202020202
2014-04-15 07:10:00,478.262626263
2014-04-15 07:20:00,418.215053763
2014-04-15 07:30:00,541.282608696
2014-04-15 07:40:00,296.774193548
2014-04-15 07:50:00,488.786516854
2014-04-15 08:00:00,2025.28089888
2014-04-15 08:10:00,930.977777778
2014-04-15 08:20:00,400.726315789
2014-04-15 08:30:00,738.215909091
2014-04-15 08:40:00,1826.78494624
2014-04-15 08:50:00,1211.54736842
2014-04-15 09:00:00,1298.37078652
2014-04-15 09:10:00,1478.36263736
2014-04-15 09:20:00,316.730337079
2014-04-15 09:30:00,309.441860465
2014-04-15 09:40:00,259.451612903
2014-04-15 09:50:00,324.011235955
2014-04-15 10:00:00,352.363636364
2014-04-15 10:10:00,379.255319149
2014-04-15 10:20:00,268.727272727
2014-04-15 10:30:00,172.134831461
2014-04-15 10:40:00,189.943820225
2014-04-15 10:50:00,283.23255814
2014-04-15 11:00:00,240.8
2014-04-15 11:10:00,180.12371134
2014-04-15 11:20:00,235.193181818
2014-04-15 11:30:00,348.840425532
2014-04-15 11:40:00,374.173913043
2014-04-15 11:50:00,274.217391304
2014-04-15 12:00:00,246.75862069
2014-04-15 12:10:00,292.384615385
2014-04-15 12:20:00,379.112359551
2014-04-15 12:30:00,325.593023256
2014-04-15 12:40:00,340.341176471
2014-04-15 12:50:00,423.263157895
2014-04-15 13:00:00,448.0
2014-04-15 13:10:00,443.391752577
2014-04-15 13:20:00,284.220930233
2014-04-15 13:30:00,261.696629213
2014-04-15 13:40:00,274.032258065
2014-04-15 13:50:00,306.663157895
2014-04-15 14:00:00,292.919191919
2014-04-15 14:10:00,297.322916667
2014-04-15 14:20:00,275.762886598
2014-04-15 14:30:00,274.366666667
2014-04-15 14:40:00,261.628865979
2014-04-15 14:50:00,304.292929293
2014-04-15 15:00:00,330.09
2014-04-15 15:10:00,272.19
2014-04-15 15:20:00,248.96
2014-04-15 15:30:00,296.26
2014-04-15 15:40:00,496.16
2014-04-15 15:50:00,468.12
2014-04-15 16:00:00,376.574257426
2014-04-15 16:10:00,259.080808081
2014-04-15 16:20:00,332.56
2014-04-15 16:30:00,348.45
2014-04-15 16:40:00,303.74
2014-04-15 16:50:00,225.24
2014-04-15 17:00:00,243.63
2014-04-15 17:10:00,330.26
2014-04-15 17:20:00,344.75
2014-04-15 17:30:00,260.21
2014-04-15 17:40:00,227.948979592
2014-04-15 17:50:00,268.17
2014-04-15 18:00:00,329.1
2014-04-15 18:10:00,415.75
2014-04-15 18:20:00,273.59
2014-04-15 18:30:00,376.707070707
2014-04-15 18:40:00,347.35
2014-04-15 18:50:00,330.23
2014-04-15 19:00:00,352.06
2014-04-15 19:10:00,667.0
2014-04-15 19:20:00,1298.8989899
2014-04-15 19:30:00,992.475247525
2014-04-15 19:40:00,2889.06
2014-04-15 19:50:00,1662.04
2014-04-15 20:00:00,577.36
2014-04-15 20:10:00,532.565656566
2014-04-15 20:20:00,538.158415842
2014-04-15 20:30:00,613.98
2014-04-15 20:40:00,532.19
2014-04-15 20:50:00,535.71
2014-04-15 21:00:00,439.19
2014-04-15 21:10:00,616.023809524
2014-04-15 21:20:00,394.325301205
2014-04-15 21:30:00,357.619047619
2014-04-15 21:40:00,303.0
2014-04-15 21:50:00,300.91954023
2014-04-15 22:00:00,343.913978495
2014-04-15 22:10:00,276.373626374
2014-04-15 22:20:00,220.473684211
2014-04-15 22:30:00,220.579545455
2014-04-15 22:40:00,212.382978723
2014-04-15 22:50:00,201.127906977
2014-04-15 23:00:00,207.666666667
2014-04-15 23:10:00,238.586956522
2014-04-15 23:20:00,205.296703297
2014-04-15 23:30:00,181.764044944
2014-04-15 23:40:00,182.574468085
2014-04-15 23:50:00,247.373626374
